時間,資產合計,約定融資額度,應收保證款項,應收信用狀款項,信託資產,放款承諾責任,保證責任,信用狀責任,信託負債
93/3,390460,,,,,8517,8332,5485,24374
93/12,412137,,,,,15470,6489,3760,44395
94/12,434848,,,,,17377,7072,4620,65699
95/9,443437,,,,,17707,8117,5628,72790
95/6,442863,,,,,17368,7831,5333,67480
95/3,430234,,,,,16262,6762,5382,63423
94/9,420004,,,,,17615,7216,5609,63925
94/6,429000,,,,,18696,6870,5159,51078
94/3,416718,,,,,14914,6414,5110,44661
