時間,資產合計,約定融資額度,應收保證款項,應收信用狀款項,信託資產,放款承諾責任,保證責任,信用狀責任,信託負債
93/3,237675,,,,,540,2139,1107,9843
93/12,245650,,,,,16529,2461,1148,10446
94/12,262053,,,,,22951,1918,1011,10802
95/9,253339,,,,,23641,1794,1673,14143
95/6,257760,,,,,23242,1840,1617,12835
95/12,258618,,,,,23422,1657,1720,16137
95/3,259586,,,,,21252,1916,1236,11520
94/9,252645,,,,,22736,2145,1164,10287
96/3,262970,,,,,22607,1905,2213,19918
94/6,248522,,,,,21403,2390,986,10406
94/3,249127,,,,,20348,2344,859,10394
