時間,資產合計,約定融資額度,應收保證款項,應收信用狀款項,信託資產,放款承諾責任,保證責任,信用狀責任,信託負債
93/3,42710,,,,,,75,,
93/12,38433,,,,,494,75,,
94/12,36434,,,,,359,64,,
95/9,29922,,,,,330,8,,
95/6,31681,,,,,354,8,,
95/12,26409,,,,,287,8,,
95/3,33977,,,,,362,64,,
94/9,39068,,,,,351,75,,
96/3,19072,,,,,238,,,
94/6,38942,,,,,348,75,,
96/6,12605,,,,,221,,,
94/3,38288,,,,,375,81,,
