時間,資產合計,約定融資額度,應收保證款項,應收信用狀款項,信託資產,放款承諾責任,保證責任,信用狀責任,信託負債
111/12,1212058,253564,20241,3181,191543,,,,
112/9,1208028,278889,23944,3461,191150,,,,
112/3,1190853,251941,21712,3267,194235,,,,
112/6,1235783,242484,21276,2842,193804,,,,
