時間,資產合計,約定融資額度,應收保證款項,應收信用狀款項,信託資產,放款承諾責任,保證責任,信用狀責任,信託負債
93/3,532685,,,,,,15762,9349,8111
93/12,580118,,,,,150,13308,7817,24828
94/12,604996,,,,,625,10872,9531,22001
95/3,594654,,,,,621,9805,9164,22385
94/9,579877,,,,,781,12185,10260,23268
94/6,597878,,,,,878,11920,7386,23410
94/3,587615,,,,,713,12024,8910,22968
