時間,資產合計,約定融資額度,應收保證款項,應收信用狀款項,信託資產,放款承諾責任,保證責任,信用狀責任,信託負債
111/12,33542,,,,,,,,
111/3,9577,,,,,,,,
111/6,18337,,,,,,,,
111/9,26757,,,,,,,,
112/9,33983,,,,,,,,
112/3,35138,,,,,,,,
112/6,35480,,,,,,,,
